parent,run_id,task,stratum,policy,n_children,n_artifact,n_silent,accepted_early,n_escalated,endpoint_identity,deployed_available,deployed_utility,full_final_best_utility,deployed_delta_to_full_final,deployed_matches_or_beats_full,deployed_strictly_beats_full,deployed_strictly_loses_full,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,all_escalate,2,2,0,0,0,1.0,1,0.20326,0.20326,0.0,1.0,0.0,0.0,202.5,242.15366231650114,202.5,202.5
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,full_external,2,2,0,0,2,1.0,1,0.20326,0.20326,0.0,1.0,0.0,0.0,202.5,242.15366231650114,242.15366231650114,242.15366231650114
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a05,2,2,0,0,0,1.0,1,0.20326,0.20326,0.0,1.0,0.0,0.0,202.5,242.15366231650114,202.5,202.5
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a10,2,2,0,0,0,1.0,1,0.20326,0.20326,0.0,1.0,0.0,0.0,202.5,242.15366231650114,202.5,202.5
whale-categorization-playground__54180eeefe9d4b4ba451c22272e8596d,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a20,2,2,0,0,0,1.0,1,0.20326,0.20326,0.0,1.0,0.0,0.0,202.5,242.15366231650114,202.5,202.5
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,artifact_only,2,2,0,1,0,1.0,1,0.2183,0.2183,0.0,1.0,0.0,0.0,98.4,101.1667485460639,98.4,98.4
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,all_escalate,2,2,0,0,0,1.0,1,0.2183,0.2183,0.0,1.0,0.0,0.0,98.4,101.1667485460639,98.4,98.4
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,full_external,2,2,0,0,2,1.0,1,0.2183,0.2183,0.0,1.0,0.0,0.0,98.4,101.1667485460639,101.1667485460639,101.1667485460639
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a05,2,2,0,0,0,1.0,1,0.2183,0.2183,0.0,1.0,0.0,0.0,98.4,101.1667485460639,98.4,98.4
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a10,2,2,0,0,0,1.0,1,0.2183,0.2183,0.0,1.0,0.0,0.0,98.4,101.1667485460639,98.4,98.4
whale-categorization-playground__714dd2f45fce42b3bfb1cb7cfc627ac9,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a20,2,2,0,0,0,1.0,1,0.2183,0.2183,0.0,1.0,0.0,0.0,98.4,101.1667485460639,98.4,98.4
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,artifact_only,2,2,0,1,0,1.0,1,0.22485,0.22485,0.0,1.0,0.0,0.0,171.9,189.59622447937727,171.9,171.9
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,all_escalate,2,2,0,0,0,1.0,1,0.22485,0.22485,0.0,1.0,0.0,0.0,171.9,189.59622447937727,171.9,171.9
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,full_external,2,2,0,0,2,1.0,1,0.22485,0.22485,0.0,1.0,0.0,0.0,171.9,189.59622447937727,189.59622447937727,189.59622447937727
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,conformal_a05,2,2,0,0,0,1.0,1,0.22485,0.22485,0.0,1.0,0.0,0.0,171.9,189.59622447937727,171.9,171.9
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,conformal_a10,2,2,0,0,0,1.0,1,0.22485,0.22485,0.0,1.0,0.0,0.0,171.9,189.59622447937727,171.9,171.9
whale-categorization-playground__7ce3e536c1e049afa5f3d5e768c58615,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,conformal_a20,2,2,0,0,0,1.0,1,0.22485,0.22485,0.0,1.0,0.0,0.0,171.9,189.59622447937727,171.9,171.9
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,artifact_only,2,2,0,1,0,1.0,1,0.31614,0.31614,0.0,1.0,0.0,0.0,96.9,100.20958537608385,96.9,96.9
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,all_escalate,2,2,0,0,0,1.0,1,0.31614,0.31614,0.0,1.0,0.0,0.0,96.9,100.20958537608385,96.9,96.9
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,full_external,2,2,0,0,2,1.0,1,0.31614,0.31614,0.0,1.0,0.0,0.0,96.9,100.20958537608385,100.20958537608385,100.20958537608385
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,conformal_a05,2,2,0,0,0,1.0,1,0.31614,0.31614,0.0,1.0,0.0,0.0,96.9,100.20958537608385,96.9,96.9
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,conformal_a10,2,2,0,0,0,1.0,1,0.31614,0.31614,0.0,1.0,0.0,0.0,96.9,100.20958537608385,96.9,96.9
whale-categorization-playground__b90628e666304e37aae1d7b746c71421,cards_senior_0808.jsonl:4,whale-categorization-playground,easy,conformal_a20,2,2,0,0,0,1.0,1,0.31614,0.31614,0.0,1.0,0.0,0.0,96.9,100.20958537608385,96.9,96.9
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,artifact_only,2,1,1,1,0,0.0,1,0.2354,0.24305,-0.00764999999999999,0.0,0.0,1.0,205.10000000000002,213.98534617573023,205.10000000000002,205.10000000000002
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,all_escalate,2,1,1,0,1,1.0,1,0.24305,0.24305,0.0,1.0,0.0,0.0,205.10000000000002,213.98534617573023,327.52289997637274,207.52289997637274
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,full_external,2,1,1,0,2,1.0,1,0.24305,0.24305,0.0,1.0,0.0,0.0,205.10000000000002,213.98534617573023,213.98534617573023,213.98534617573023
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a05,2,1,1,0,1,1.0,1,0.24305,0.24305,0.0,1.0,0.0,0.0,205.10000000000002,213.98534617573023,327.52289997637274,207.52289997637274
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a10,2,1,1,0,1,1.0,1,0.24305,0.24305,0.0,1.0,0.0,0.0,205.10000000000002,213.98534617573023,327.52289997637274,207.52289997637274
whale-categorization-playground__fdddc49ca71647528ab0cce114ee3cb1,cards_senior_0808.jsonl:4,whale-categorization-playground,hard,conformal_a20,2,1,1,0,1,1.0,1,0.24305,0.24305,0.0,1.0,0.0,0.0,205.10000000000002,213.98534617573023,327.52289997637274,207.52289997637274
